method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json,bulge,chord_length,conservative_fallback,fallback_reasons_json
QUASI,QUASI (frozen Cartesian port),lines,4,128,23,0,reconstructed,0.3050572742497435,0.3050572742497435,0.0,0.7283669114456336,0.0,0.7283669114456336,,,,"{""bulge"": -0.09008958844858402, ""chord_length"": 0.9947345232962689, ""conservative_fallback"": false, ""curvature_midpoint"": 0.7283669114456336, ""fallback_reasons"": []}",-0.09008958844858402,0.9947345232962689,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,128,23,1,reconstructed,0.5942676888846625,0.5942676888846625,0.0,0.8434624309769255,0.0,0.8434624309769255,,,,"{""bulge"": 0.00753177253725264, ""chord_length"": 0.26727646562267166, ""conservative_fallback"": false, ""curvature_midpoint"": -0.8434624309769255, ""fallback_reasons"": []}",0.00753177253725264,0.26727646562267166,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,128,24,1,reconstructed,0.09813046521381175,0.09813046521381175,0.0,0.06266335522414056,0.0,0.06266335522414056,,,,"{""bulge"": -0.0033121496500535907, ""chord_length"": 0.65026914366978, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06266335522414056, ""fallback_reasons"": []}",-0.0033121496500535907,0.65026914366978,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,128,24,2,reconstructed,0.4658015354462605,0.4658015354462605,0.0,0.015846247540766464,0.0,0.015846247540766464,,,,"{""bulge"": 0.0012624472675199765, ""chord_length"": 0.7983409359804817, ""conservative_fallback"": false, ""curvature_midpoint"": -0.015846247540766464, ""fallback_reasons"": []}",0.0012624472675199765,0.7983409359804817,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,128,25,2,reconstructed,0.0035859360009382613,0.0035859360009382613,0.0,0.09134210180540832,0.0,0.09134210180540832,,,,"{""bulge"": -0.00018050350924993884, ""chord_length"": 0.1257338801243329, ""conservative_fallback"": false, ""curvature_midpoint"": 0.09134210180540832, ""fallback_reasons"": []}",-0.00018050350924993884,0.1257338801243329,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,128,25,3,reconstructed,0.2463767887959385,0.2463767887959385,0.0,0.02520287977985818,0.0,0.02520287977985818,,,,"{""bulge"": 0.0027123399348808093, ""chord_length"": 0.9278803310028905, ""conservative_fallback"": false, ""curvature_midpoint"": -0.02520287977985818, ""fallback_reasons"": []}",0.0027123399348808093,0.9278803310028905,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,128,25,4,reconstructed,0.572912232425324,0.572912232425324,0.0,0.2522592647672559,0.0,0.2522592647672559,,,,"{""bulge"": -0.005655527105203859, ""chord_length"": 0.42350444679066457, ""conservative_fallback"": false, ""curvature_midpoint"": 0.2522592647672559, ""fallback_reasons"": []}",-0.005655527105203859,0.42350444679066457,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,128,26,4,reconstructed,0.06080543621934709,0.06080543621934709,0.0,0.8175322780455991,0.0,0.8175322780455991,,,,"{""bulge"": 0.029747583897184373, ""chord_length"": 0.5395334661046733, ""conservative_fallback"": false, ""curvature_midpoint"": -0.8175322780455991, ""fallback_reasons"": []}",0.029747583897184373,0.5395334661046733,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,128,26,5,reconstructed,0.410706985993393,0.41070698599339306,5.551115123125783e-17,4.64662154119175,0.0,4.64662154119175,,,,"{""bulge"": -0.36421214525791656, ""chord_length"": 0.7918693887011887, ""conservative_fallback"": false, ""curvature_midpoint"": 4.64662154119175, ""fallback_reasons"": []}",-0.36421214525791656,0.7918693887011887,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,128,26,6,reconstructed,0.6103054915715802,0.6103054915715802,0.0,2.0703808000252333,0.0,2.0703808000252333,,,,"{""bulge"": -0.08659944246220828, ""chord_length"": 0.5784654510269065, ""conservative_fallback"": false, ""curvature_midpoint"": 2.0703808000252333, ""fallback_reasons"": []}",-0.08659944246220828,0.5784654510269065,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,128,27,6,reconstructed,0.18774237427054885,0.18774237427054885,0.0,0.42525302618842764,0.0,0.42525302618842764,,,,"{""bulge"": -0.0369002110656168, ""chord_length"": 0.833174006368535, ""conservative_fallback"": false, ""curvature_midpoint"": 0.42525302618842764, ""fallback_reasons"": []}",-0.0369002110656168,0.833174006368535,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,128,27,7,reconstructed,0.5426669335758803,0.5426669335758803,0.0,0.21881300616636148,0.0,0.21881300616636148,,,,"{""bulge"": 0.008082280685678423, ""chord_length"": 0.5435949225058355, ""conservative_fallback"": false, ""curvature_midpoint"": -0.21881300616636148, ""fallback_reasons"": []}",0.008082280685678423,0.5435949225058355,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,128,28,7,reconstructed,0.032370249614984914,0.032370249614984914,0.0,0.08859221303439235,0.0,0.08859221303439235,,,,"{""bulge"": -0.0015491610504485488, ""chord_length"": 0.3740205830377714, ""conservative_fallback"": false, ""curvature_midpoint"": 0.08859221303439235, ""fallback_reasons"": []}",-0.0015491610504485488,0.3740205830377714,False,[]
