method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json,bulge,chord_length,conservative_fallback,fallback_reasons_json
QUASI,QUASI (frozen Cartesian port),squares,3,128,55,57,reconstructed,0.08983957609416393,0.08983957609416393,0.0,4.525541235706683,0.0,4.525541235706683,,,,"{""bulge"": -0.13110470171454125, ""chord_length"": 0.4814141638543197, ""conservative_fallback"": false, ""curvature_midpoint"": 4.525541235706683, ""fallback_reasons"": []}",-0.13110470171454125,0.4814141638543197,False,[]
QUASI,QUASI (frozen Cartesian port),squares,3,128,55,58,reconstructed,0.10198118629318742,0.10198118629318742,0.0,0.41177639245502895,0.0,0.41177639245502895,,,,"{""bulge"": 0.0324741643452048, ""chord_length"": 0.7942976238897611, ""conservative_fallback"": false, ""curvature_midpoint"": -0.41177639245502895, ""fallback_reasons"": []}",0.0324741643452048,0.7942976238897611,False,[]
QUASI,QUASI (frozen Cartesian port),squares,3,128,55,59,reconstructed,0.03155930703849208,0.03155930703849208,0.0,0.37273014751351574,0.0,0.37273014751351574,,,,"{""bulge"": -0.01738556453681426, ""chord_length"": 0.6108606242427704, ""conservative_fallback"": false, ""curvature_midpoint"": 0.37273014751351574, ""fallback_reasons"": []}",-0.01738556453681426,0.6108606242427704,False,[]
QUASI,QUASI (frozen Cartesian port),squares,3,128,56,57,reconstructed,0.39391363580341476,0.39391363580341476,0.0,0.22958099170706456,0.0,0.22958099170706456,,,,"{""bulge"": -0.018016062936752803, ""chord_length"": 0.7923315962657186, ""conservative_fallback"": false, ""curvature_midpoint"": 0.22958099170706456, ""fallback_reasons"": []}",-0.018016062936752803,0.7923315962657186,False,[]
QUASI,QUASI (frozen Cartesian port),squares,3,128,56,59,reconstructed,0.6102488819753944,0.6102488819753944,0.0,5.9235914732568915,0.0,5.9235914732568915,,,,"{""bulge"": -0.11796880406310603, ""chord_length"": 0.3991499067820496, ""conservative_fallback"": false, ""curvature_midpoint"": 5.9235914732568915, ""fallback_reasons"": []}",-0.11796880406310603,0.3991499067820496,False,[]
QUASI,QUASI (frozen Cartesian port),squares,3,128,56,60,reconstructed,0.5712836292345855,0.5712836292345855,0.0,2.2723519552236486,0.0,2.2723519552236486,,,,"{""bulge"": -0.2031102234820367, ""chord_length"": 0.8456157948232723, ""conservative_fallback"": false, ""curvature_midpoint"": 2.2723519552236486, ""fallback_reasons"": []}",-0.2031102234820367,0.8456157948232723,False,[]
QUASI,QUASI (frozen Cartesian port),squares,3,128,56,61,reconstructed,0.5007590694549435,0.5007590694549435,0.0,0.4119293223319054,0.0,0.4119293223319054,,,,"{""bulge"": 0.032850577483096104, ""chord_length"": 0.798739466767647, ""conservative_fallback"": false, ""curvature_midpoint"": -0.4119293223319054, ""fallback_reasons"": []}",0.032850577483096104,0.798739466767647,False,[]
QUASI,QUASI (frozen Cartesian port),squares,3,128,56,62,reconstructed,0.43023450967575627,0.43023450967575627,0.0,0.11067901905566736,0.0,0.11067901905566736,,,,"{""bulge"": -0.008512879423952735, ""chord_length"": 0.7844234782488527, ""conservative_fallback"": false, ""curvature_midpoint"": 0.11067901905566736, ""fallback_reasons"": []}",-0.008512879423952735,0.7844234782488527,False,[]
QUASI,QUASI (frozen Cartesian port),squares,3,128,56,63,reconstructed,0.3597099498961142,0.3597099498961142,0.0,0.02952416025618019,0.0,0.02952416025618019,,,,"{""bulge"": 0.0022862342764012906, ""chord_length"": 0.7870758413965208, ""conservative_fallback"": false, ""curvature_midpoint"": -0.02952416025618019, ""fallback_reasons"": []}",0.0022862342764012906,0.7870758413965208,False,[]
QUASI,QUASI (frozen Cartesian port),squares,3,128,56,64,reconstructed,0.28918539011669964,0.28918539011669964,0.0,0.007917937193747617,0.0,0.007917937193747617,,,,"{""bulge"": -0.0006119037199954779, ""chord_length"": 0.786285947359136, ""conservative_fallback"": false, ""curvature_midpoint"": 0.007917937193747617, ""fallback_reasons"": []}",-0.0006119037199954779,0.786285947359136,False,[]
