method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json,bulge,chord_length,conservative_fallback,fallback_reasons_json
QUASI,QUASI (frozen Cartesian port),lines,4,32,5,0,reconstructed,9.444246838134404,9.444246838134404,0.0,0.6539225963699297,0.0,0.6539225963699297,,,,"{""bulge"": -0.15885591763010065, ""chord_length"": 1.394066592754559, ""conservative_fallback"": false, ""curvature_midpoint"": 0.6539225963699297, ""fallback_reasons"": []}",-0.15885591763010065,1.394066592754559,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,32,6,0,reconstructed,1.4242462879569473,1.4242462879569473,0.0,0.018106005449077495,0.0,0.018106005449077495,,,,"{""bulge"": 0.015415107254681745, ""chord_length"": 2.609798309772599, ""conservative_fallback"": false, ""curvature_midpoint"": -0.018106005449077495, ""fallback_reasons"": []}",0.015415107254681745,2.609798309772599,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,32,6,1,reconstructed,7.267951954056073,7.267951954056073,0.0,0.0640432180644473,0.0,0.0640432180644473,,,,"{""bulge"": 0.078357354251529, ""chord_length"": 3.1285874733619687, ""conservative_fallback"": false, ""curvature_midpoint"": -0.0640432180644473, ""fallback_reasons"": []}",0.078357354251529,3.1285874733619687,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,32,7,1,reconstructed,0.032370249614984914,0.032370249614984914,0.0,0.5428934531133607,0.0,0.5428934531133607,,,,"{""bulge"": 0.41889375145314833, ""chord_length"": 2.484503611353835, ""conservative_fallback"": false, ""curvature_midpoint"": -0.5428934531133607, ""fallback_reasons"": []}",0.41889375145314833,2.484503611353835,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,32,7,2,reconstructed,3.732151281250751,3.7321512812507516,4.440892098500626e-16,1.1685294463794613,0.0,1.1685294463794613,,,,"{""bulge"": 1.4581871308565986, ""chord_length"": 3.1595977333347776, ""conservative_fallback"": false, ""curvature_midpoint"": -1.1685294463794613, ""fallback_reasons"": []}",1.4581871308565986,3.1595977333347776,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,32,7,3,reconstructed,9.070764016141268,9.070764016141268,0.0,0.2462542091941193,0.0,0.2462542091941193,,,,"{""bulge"": -0.10213054526972895, ""chord_length"": 1.821507599513768, ""conservative_fallback"": false, ""curvature_midpoint"": 0.2462542091941193, ""fallback_reasons"": []}",-0.10213054526972895,1.821507599513768,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,32,8,3,reconstructed,0.8588413426891464,0.8588413426891464,0.0,0.047984706522775616,0.0,0.047984706522775616,,,,"{""bulge"": 0.024436794515032736, ""chord_length"": 2.0184392858522604, ""conservative_fallback"": false, ""curvature_midpoint"": -0.047984706522775616, ""fallback_reasons"": []}",0.024436794515032736,2.0184392858522604,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,32,8,4,reconstructed,6.3614344364101205,6.3614344364101205,0.0,0.006419109363384842,0.0,0.006419109363384842,,,,"{""bulge"": -0.011051048768894242, ""chord_length"": 3.7111572245985003, ""conservative_fallback"": false, ""curvature_midpoint"": 0.006419109363384842, ""fallback_reasons"": []}",-0.011051048768894242,3.7111572245985003,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,32,8,5,reconstructed,9.75809707290162,9.75809707290162,0.0,0.04300704241854546,0.0,0.04300704241854546,,,,"{""bulge"": 0.00017901451823994574, ""chord_length"": 0.18248170576606218, ""conservative_fallback"": false, ""curvature_midpoint"": -0.04300704241854546, ""fallback_reasons"": []}",0.00017901451823994574,0.18248170576606218,False,[]
QUASI,QUASI (frozen Cartesian port),lines,4,32,9,5,reconstructed,2.8007914410881365,2.8007914410881365,0.0,8.371744716615505e-05,0.0,8.371744716615505e-05,,,,"{""bulge"": -0.00012954578123921685, ""chord_length"": 3.518427790541976, ""conservative_fallback"": false, ""curvature_midpoint"": 8.371744716615505e-05, ""fallback_reasons"": []}",-0.00012954578123921685,3.518427790541976,False,[]
