method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json,bulge,chord_length,conservative_fallback,fallback_reasons_json
QUASI,QUASI (frozen Cartesian port),ellipses,0,64,19,23,reconstructed,0.1976726144735992,0.1976726144735992,0.0,0.030624019456792342,0.030533892308308656,9.012714848368603e-05,,,,"{""bulge"": -0.006684739854351831, ""chord_length"": 1.3214664844797495, ""conservative_fallback"": false, ""curvature_midpoint"": 0.030624019456792342, ""fallback_reasons"": []}",-0.006684739854351831,1.3214664844797495,False,[]
QUASI,QUASI (frozen Cartesian port),ellipses,0,64,19,24,reconstructed,0.7025379545393402,0.7025379545393402,0.0,0.029042577211201778,0.02903193981741915,1.0637393782628873e-05,,,,"{""bulge"": -0.009170411184623355, ""chord_length"": 1.5893583273785903, ""conservative_fallback"": false, ""curvature_midpoint"": 0.029042577211201778, ""fallback_reasons"": []}",-0.009170411184623355,1.5893583273785903,False,[]
QUASI,QUASI (frozen Cartesian port),ellipses,0,64,19,25,reconstructed,1.1002473823821954,1.1002473823821954,0.0,0.027618729289272042,0.027626192843022538,7.463553750496066e-06,,,,"{""bulge"": -0.008594117289978926, ""chord_length"": 1.577770330898485, ""conservative_fallback"": false, ""curvature_midpoint"": 0.027618729289272042, ""fallback_reasons"": []}",-0.008594117289978926,1.577770330898485,False,[]
QUASI,QUASI (frozen Cartesian port),ellipses,0,64,19,26,reconstructed,1.3892333647097987,1.3892333647097987,0.0,0.026419859730693697,0.026437355394602693,1.749566390899654e-05,,,,"{""bulge"": -0.008138589627817812, ""chord_length"": 1.5698361113052166, ""conservative_fallback"": false, ""curvature_midpoint"": 0.026419859730693697, ""fallback_reasons"": []}",-0.008138589627817812,1.5698361113052166,False,[]
QUASI,QUASI (frozen Cartesian port),ellipses,0,64,19,27,reconstructed,1.5757673915863961,1.5757673915863961,0.0,0.02551352909210391,0.025435753063922744,7.777602818116736e-05,,,,"{""bulge"": -0.007810610322221816, ""chord_length"": 1.5649562875332488, ""conservative_fallback"": false, ""curvature_midpoint"": 0.02551352909210391, ""fallback_reasons"": []}",-0.007810610322221816,1.5649562875332488,False,[]
QUASI,QUASI (frozen Cartesian port),ellipses,0,64,19,28,reconstructed,1.6646686191364275,1.6646686191364275,0.0,0.024290000780858786,0.024597997912255715,0.0003079971313969289,,,,"{""bulge"": -0.00741488277612354, ""chord_length"": 1.5627279288943223, ""conservative_fallback"": false, ""curvature_midpoint"": 0.024290000780858786, ""fallback_reasons"": []}",-0.00741488277612354,1.5627279288943223,False,[]
QUASI,QUASI (frozen Cartesian port),ellipses,0,64,19,29,reconstructed,1.6595721717179346,1.6595721717179346,0.0,0.02504162080780281,0.02390571069649462,0.0011359101113081922,,,,"{""bulge"": -0.007645613574915148, ""chord_length"": 1.5628595398190557, ""conservative_fallback"": false, ""curvature_midpoint"": 0.02504162080780281, ""fallback_reasons"": []}",-0.007645613574915148,1.5628595398190557,False,[]
QUASI,QUASI (frozen Cartesian port),ellipses,0,64,19,30,reconstructed,1.563113604772033,1.563113604772033,0.0,0.019120032322888225,0.023344773564623274,0.004224741241735049,,,,"{""bulge"": -0.0058532967203904634, ""chord_length"": 1.5649517517991263, ""conservative_fallback"": false, ""curvature_midpoint"": 0.019120032322888225, ""fallback_reasons"": []}",-0.0058532967203904634,1.5649517517991263,False,[]
QUASI,QUASI (frozen Cartesian port),ellipses,0,64,19,31,reconstructed,1.3770532532892543,1.3770532532892543,0.0,0.038590077621953815,0.022904082130631734,0.01568599549132208,,,,"{""bulge"": -0.011898278979294158, ""chord_length"": 1.5705408655356397, ""conservative_fallback"": false, ""curvature_midpoint"": 0.038590077621953815, ""fallback_reasons"": []}",-0.011898278979294158,1.5705408655356397,False,[]
QUASI,QUASI (frozen Cartesian port),ellipses,0,64,19,32,reconstructed,1.1023549732501317,1.1023549732501317,0.0,0.03583148583770837,0.022576815859490833,0.013254669978217538,,,,"{""bulge"": 0.011052636763671218, ""chord_length"": 1.5708891260512836, ""conservative_fallback"": false, ""curvature_midpoint"": -0.03583148583770837, ""fallback_reasons"": []}",0.011052636763671218,1.5708891260512836,False,[]
