method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json,bulge,chord_length,conservative_fallback,fallback_reasons_json
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,45,62,reconstructed,0.006415854072099325,0.006415854072099325,0.0,0.06928259935509437,0.06666666666666667,0.002615932688427705,,,,"{""bulge"": -0.0010488881110017364, ""chord_length"": 0.3480146194697599, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06928259935509437, ""fallback_reasons"": []}",-0.0010488881110017364,0.3480146194697599,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,45,63,reconstructed,0.05053074426797278,0.05053074426797278,0.0,0.0629966338759537,0.06666666666666667,0.003670032790712971,,,,"{""bulge"": -0.0048272182610852345, ""chord_length"": 0.7829513715765597, ""conservative_fallback"": false, ""curvature_midpoint"": 0.0629966338759537, ""fallback_reasons"": []}",-0.0048272182610852345,0.7829513715765597,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,45,64,reconstructed,0.07445626599397759,0.07445626599397759,0.0,0.07936076550923327,0.06666666666666667,0.0126940988425666,,,,"{""bulge"": -0.006055386787171426, ""chord_length"": 0.7812913458265747, ""conservative_fallback"": false, ""curvature_midpoint"": 0.07936076550923327, ""fallback_reasons"": []}",-0.006055386787171426,0.7812913458265747,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,45,65,reconstructed,0.06655200663707372,0.06655200663707372,0.0,0.01974557122271527,0.06666666666666667,0.0469210954439514,,,,"{""bulge"": -0.0015076849854033338, ""chord_length"": 0.7815656205233953, ""conservative_fallback"": false, ""curvature_midpoint"": 0.01974557122271527, ""fallback_reasons"": []}",-0.0015076849854033338,0.7815656205233953,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,45,66,reconstructed,0.02685684111732023,0.02685684111732023,0.0,0.2893010144197923,0.06666666666666667,0.22263434775312563,,,,"{""bulge"": -0.012942425402087352, ""chord_length"": 0.5982433096912015, ""conservative_fallback"": false, ""curvature_midpoint"": 0.2893010144197923, ""fallback_reasons"": []}",-0.012942425402087352,0.5982433096912015,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,46,58,reconstructed,0.05530281570248796,0.05530281570248796,0.0,0.10499676446665926,0.06666666666666667,0.038330097799992593,,,,"{""bulge"": -0.004570361628139134, ""chord_length"": 0.5901091079975451, ""conservative_fallback"": false, ""curvature_midpoint"": 0.10499676446665926, ""fallback_reasons"": []}",-0.004570361628139134,0.5901091079975451,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,46,59,reconstructed,0.23877795491735565,0.23877795491735565,0.0,0.060047997455699116,0.06666666666666667,0.00661866921096755,,,,"{""bulge"": -0.004947667566100374, ""chord_length"": 0.8118877431019794, ""conservative_fallback"": false, ""curvature_midpoint"": 0.060047997455699116, ""fallback_reasons"": []}",-0.004947667566100374,0.8118877431019794,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,46,60,reconstructed,0.394794942375742,0.394794942375742,0.0,0.0685016476951832,0.06666666666666667,0.0018349810285165358,,,,"{""bulge"": -0.005496989398530869, ""chord_length"": 0.8012295061043475, ""conservative_fallback"": false, ""curvature_midpoint"": 0.0685016476951832, ""fallback_reasons"": []}",-0.005496989398530869,0.8012295061043475,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,46,61,reconstructed,0.5164864435137,0.5164864435137,0.0,0.06621180355310038,0.06666666666666667,0.0004548631135662812,,,,"{""bulge"": -0.005200614163467383, ""chord_length"": 0.7926922309734924, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06621180355310038, ""fallback_reasons"": []}",-0.005200614163467383,0.7926922309734924,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,46,62,reconstructed,0.5985146384374889,0.5985146384374889,0.0,0.06650290345735921,0.06666666666666667,0.00016376320930745758,,,,"{""bulge"": -0.001600086135406252, ""chord_length"": 0.43872902930153634, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06650290345735921, ""fallback_reasons"": []}",-0.001600086135406252,0.43872902930153634,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,46,66,reconstructed,0.6102479452278824,0.6102479452278824,0.0,5.985001113448447,0.06666666666666667,5.91833444678178,,,,"{""bulge"": -0.12450392287392854, ""chord_length"": 0.4079476102967851, ""conservative_fallback"": false, ""curvature_midpoint"": 5.985001113448447, ""fallback_reasons"": []}",-0.12450392287392854,0.4079476102967851,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,46,67,reconstructed,0.5650828025563701,0.5650828025563701,0.0,2.4161148162634922,0.06666666666666667,2.3494481495968254,,,,"{""bulge"": -0.21238716725664283, ""chord_length"": 0.8385912864409573, ""conservative_fallback"": false, ""curvature_midpoint"": 2.4161148162634922, ""fallback_reasons"": []}",-0.21238716725664283,0.8385912864409573,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,46,68,reconstructed,0.4602312016702017,0.4602312016702017,0.0,0.32489843583903527,0.06666666666666667,0.2582317691723686,,,,"{""bulge"": 0.026968330390858566, ""chord_length"": 0.8148885457188652, ""conservative_fallback"": false, ""curvature_midpoint"": -0.32489843583903527, ""fallback_reasons"": []}",0.026968330390858566,0.8148885457188652,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,46,69,reconstructed,0.32163951981187466,0.32163951981187466,0.0,0.17304435997023201,0.06666666666666667,0.10637769330356535,,,,"{""bulge"": -0.01389997543312032, ""chord_length"": 0.8016287515328185, ""conservative_fallback"": false, ""curvature_midpoint"": 0.17304435997023201, ""fallback_reasons"": []}",-0.01389997543312032,0.8016287515328185,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,46,70,reconstructed,0.14805166856220264,0.14805166856220264,0.0,0.035017061610640686,0.06666666666666667,0.03164960505602598,,,,"{""bulge"": -0.0029449157052110187, ""chord_length"": 0.8202411956212481, ""conservative_fallback"": false, ""curvature_midpoint"": 0.035017061610640686, ""fallback_reasons"": []}",-0.0029449157052110187,0.8202411956212481,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,46,71,reconstructed,0.005683106475071087,0.005683106475071087,0.0,0.11134970917315785,0.06666666666666667,0.04468304250649119,,,,"{""bulge"": -0.0005043797451705025, ""chord_length"": 0.1903615660299291, ""conservative_fallback"": false, ""curvature_midpoint"": 0.11134970917315785, ""fallback_reasons"": []}",-0.0005043797451705025,0.1903615660299291,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,47,55,reconstructed,0.00013916960657089916,0.00013916960657089916,0.0,2.7734272370680015,0.06666666666666667,2.7067605704013347,,,,"{""bulge"": 0.09072190157131668, ""chord_length"": 0.5115554049490828, ""conservative_fallback"": false, ""curvature_midpoint"": -2.7734272370680015, ""fallback_reasons"": []}",0.09072190157131668,0.5115554049490828,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,47,56,reconstructed,0.15826165017224272,0.15826165017224275,2.7755575615628914e-17,3.550025508009,0.06666666666666667,3.483358841342333,,,,"{""bulge"": 0.28726062701289795, ""chord_length"": 0.8045764354424568, ""conservative_fallback"": false, ""curvature_midpoint"": -3.550025508009, ""fallback_reasons"": []}",0.28726062701289795,0.8045764354424568,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,47,57,reconstructed,0.42786428049744973,0.42786428049744973,0.0,0.5490295796093273,0.06666666666666667,0.48236291294266065,,,,"{""bulge"": -0.053305513888437954, ""chord_length"": 0.881319113925692, ""conservative_fallback"": false, ""curvature_midpoint"": 0.5490295796093273, ""fallback_reasons"": []}",-0.053305513888437954,0.881319113925692,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,47,58,reconstructed,0.6020325010324927,0.6020325010324927,0.0,0.505770275384669,0.06666666666666667,0.43910360871800236,,,,"{""bulge"": 0.003455861512330481, ""chord_length"": 0.23380107724320817, ""conservative_fallback"": false, ""curvature_midpoint"": -0.505770275384669, ""fallback_reasons"": []}",0.003455861512330481,0.23380107724320817,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,47,71,reconstructed,0.5424728627976751,0.5424728627976751,0.0,0.06485514741947791,0.06666666666666667,0.0018115192471887531,,,,"{""bulge"": -0.003363325726901555, ""chord_length"": 0.6441058338994399, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06485514741947791, ""fallback_reasons"": []}",-0.003363325726901555,0.6441058338994399,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,47,72,reconstructed,0.29908980782883887,0.29908980782883887,0.0,0.06704591089359262,0.06666666666666667,0.00037924422692595106,,,,"{""bulge"": -0.006110925319406204, ""chord_length"": 0.8539104607793274, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06704591089359262, ""fallback_reasons"": []}",-0.006110925319406204,0.8539104607793274,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,47,73,reconstructed,0.0434428175385464,0.0434428175385464,0.0,0.06646595008944607,0.06666666666666667,0.00020071657722059433,,,,"{""bulge"": -0.001792635670505718, ""chord_length"": 0.46450607891246304, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06646595008944607, ""fallback_reasons"": []}",-0.001792635670505718,0.46450607891246304,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,48,54,reconstructed,0.10811394330860223,0.10811394330860223,0.0,0.2127171078607699,0.06666666666666667,0.1460504411941032,,,,"{""bulge"": -0.012437254409662193, ""chord_length"": 0.6839211632428606, ""conservative_fallback"": false, ""curvature_midpoint"": 0.2127171078607699, ""fallback_reasons"": []}",-0.012437254409662193,0.6839211632428606,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,48,55,reconstructed,0.45557370871279446,0.45557370871279446,0.0,0.31335944811428146,0.06666666666666667,0.2466927814476148,,,,"{""bulge"": 0.024205082008193074, ""chord_length"": 0.7860983339926743, ""conservative_fallback"": false, ""curvature_midpoint"": -0.31335944811428146, ""fallback_reasons"": []}",0.024205082008193074,0.7860983339926743,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,48,73,reconstructed,0.5753287051215787,0.5753287051215787,0.0,0.06674216042856439,0.06666666666666667,7.549376189772139e-05,,,,"{""bulge"": -0.0014253770473552634, ""chord_length"": 0.41334219726234267, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06674216042856439, ""fallback_reasons"": []}",-0.0014253770473552634,0.41334219726234267,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,48,74,reconstructed,0.28289831257796205,0.28289831257796205,0.0,0.06668375027050102,0.06666666666666667,1.7083603834358585e-05,,,,"{""bulge"": -0.006856822007525681, ""chord_length"": 0.9069773119021416, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06668375027050102, ""fallback_reasons"": []}",-0.006856822007525681,0.9069773119021416,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,48,75,reconstructed,0.012520083678012828,0.012520083678012828,0.0,0.0666977075966274,0.06666666666666667,3.104092996072949e-05,,,,"{""bulge"": -0.0004565421674460301, ""chord_length"": 0.23400761371587506, ""conservative_fallback"": false, ""curvature_midpoint"": 0.0666977075966274, ""fallback_reasons"": []}",-0.0004565421674460301,0.23400761371587506,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,49,52,reconstructed,0.004688508069416564,0.004688508069416564,0.0,0.055436499940815634,0.06666666666666667,0.011230166725851032,,,,"{""bulge"": -0.0001335344596581059, ""chord_length"": 0.13881735617347646, ""conservative_fallback"": false, ""curvature_midpoint"": 0.055436499940815634, ""fallback_reasons"": []}",-0.0001335344596581059,0.13881735617347646,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,49,53,reconstructed,0.2926334657671621,0.2926334657671621,0.0,0.07162869238523867,0.06666666666666667,0.004962025718572002,,,,"{""bulge"": -0.008316715148846783, ""chord_length"": 0.9637788587642973, ""conservative_fallback"": false, ""curvature_midpoint"": 0.07162869238523867, ""fallback_reasons"": []}",-0.008316715148846783,0.9637788587642973,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,49,54,reconstructed,0.5976428844414818,0.5976428844414818,0.0,0.06576617653453275,0.06666666666666667,0.0009004901321339187,,,,"{""bulge"": 0.00044635784461652964, ""chord_length"": 0.2330157529978747, ""conservative_fallback"": false, ""curvature_midpoint"": -0.06576617653453275, ""fallback_reasons"": []}",0.00044635784461652964,0.2330157529978747,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,49,75,reconstructed,0.49495306088905355,0.49495306088905355,0.0,0.06668202446214011,0.06666666666666667,1.5357795473444624e-05,,,,"{""bulge"": -0.004191486913848771, ""chord_length"": 0.7091280467944235, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06668202446214011, ""fallback_reasons"": []}",-0.004191486913848771,0.7091280467944235,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,49,76,reconstructed,0.09671968424553425,0.09671968424553425,0.0,0.0666806643079202,0.06666666666666667,1.3997641253538085e-05,,,,"{""bulge"": -0.0033043334984082227, ""chord_length"": 0.6296322594270017, ""conservative_fallback"": false, ""curvature_midpoint"": 0.0666806643079202, ""fallback_reasons"": []}",-0.0033043334984082227,0.6296322594270017,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,50,51,reconstructed,0.02651197372609726,0.02651197372609726,0.0,0.06653143107517827,0.06666666666666667,0.00013523559148839737,,,,"{""bulge"": -0.0008796779739741183, ""chord_length"": 0.32523211238674354, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06653143107517827, ""fallback_reasons"": []}",-0.0008796779739741183,0.32523211238674354,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,50,52,reconstructed,0.4250831582032859,0.4250831582032859,0.0,0.06687195447306875,0.06666666666666667,0.00020528780640208244,,,,"{""bulge"": -0.006419903508871408, ""chord_length"": 0.8763694616861211, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06687195447306875, ""fallback_reasons"": []}",-0.006419903508871408,0.8763694616861211,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,128,50,76,reconstructed,0.5791785004929095,0.5791785004929095,0.0,0.06668208970500789,0.06666666666666667,1.5423038341219608e-05,,,,"{""bulge"": -0.0010716639163202086, ""chord_length"": 0.358566487384112, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06668208970500789, ""fallback_reasons"": []}",-0.0010716639163202086,0.358566487384112,False,[]
