method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json,bulge,chord_length,conservative_fallback,fallback_reasons_json
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,11,13,reconstructed,0.21888886967773222,0.21888886967773222,0.0,0.0668035195774234,0.06666666666666667,0.00013685291075674066,,,,"{""bulge"": -0.008838765083946421, ""chord_length"": 1.0288240720117887, ""conservative_fallback"": false, ""curvature_midpoint"": 0.0668035195774234, ""fallback_reasons"": []}",-0.008838765083946421,1.0288240720117887,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,11,14,reconstructed,3.2817424459551034,3.2817424459551034,0.0,0.06702530857419427,0.06666666666666667,0.0003586419075276015,,,,"{""bulge"": -0.09097792043091059, ""chord_length"": 3.2952895810174936, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06702530857419427, ""fallback_reasons"": []}",-0.09097792043091059,3.2952895810174936,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,11,15,reconstructed,5.418126058738089,5.418126058738089,0.0,0.06704915439386123,0.06666666666666667,0.00038248772719456925,,,,"{""bulge"": -0.08280761049546984, ""chord_length"": 3.1432828816925547, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06704915439386123, ""fallback_reasons"": []}",-0.08280761049546984,3.1432828816925547,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,11,16,reconstructed,5.446941885411665,5.446941885411665,0.0,0.06704966610055997,0.06666666666666667,0.00038299943389330515,,,,"{""bulge"": -0.08270533631109939, ""chord_length"": 3.141329189005541, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06704966610055997, ""fallback_reasons"": []}",-0.08270533631109939,3.141329189005541,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,11,17,reconstructed,3.3723559374844214,3.3723559374844214,0.0,0.06702082901084251,0.06666666666666667,0.0003541623441758457,,,,"{""bulge"": -0.09059921947136293, ""chord_length"": 3.2885339049885403, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06702082901084251, ""fallback_reasons"": []}",-0.09059921947136293,3.2885339049885403,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,11,18,reconstructed,0.26122508287147106,0.26122508287147106,0.0,0.0668798478912152,0.06666666666666667,0.00021318122454853927,,,,"{""bulge"": -0.010581074249255758, ""chord_length"": 1.125025162632862, ""conservative_fallback"": false, ""curvature_midpoint"": 0.0668798478912152, ""fallback_reasons"": []}",-0.010581074249255758,1.125025162632862,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,12,12,reconstructed,1.5067360542804662,1.5067360542804662,0.0,0.06637663792160339,0.06666666666666667,0.0002900287450632727,,,,"{""bulge"": -0.04755626059727745, ""chord_length"": 2.3940941041780746, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06637663792160339, ""fallback_reasons"": []}",-0.04755626059727745,2.3940941041780746,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,12,13,reconstructed,8.239220717623233,8.239220717623233,0.0,0.06701970330014559,0.06666666666666667,0.0003530366334789231,,,,"{""bulge"": -0.059096012396769045, ""chord_length"": 2.655967959784859, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06701970330014559, ""fallback_reasons"": []}",-0.059096012396769045,2.655967959784859,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,12,18,reconstructed,8.365553918168104,8.365553918168104,0.0,0.06687513700780183,0.06666666666666667,0.00020847034113516405,,,,"{""bulge"": -0.05410770164997405, ""chord_length"": 2.544146960992428, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06687513700780183, ""fallback_reasons"": []}",-0.05410770164997405,2.544146960992428,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,12,19,reconstructed,1.65399862647919,1.65399862647919,0.0,0.06690638420194302,0.06666666666666667,0.00023971753527635142,,,,"{""bulge"": -0.05249533183413255, ""chord_length"": 2.5053681733723066, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06690638420194302, ""fallback_reasons"": []}",-0.05249533183413255,2.5053681733723066,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,13,11,reconstructed,0.53185094079703,0.53185094079703,0.0,0.05290250770235445,0.06666666666666667,0.013764158964312219,,,,"{""bulge"": -0.015544155677468476, ""chord_length"": 1.5331704230261984, ""conservative_fallback"": false, ""curvature_midpoint"": 0.05290250770235445, ""fallback_reasons"": []}",-0.015544155677468476,1.5331704230261984,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,13,12,reconstructed,8.580532430003771,8.580532430003771,0.0,0.06895210565486953,0.06666666666666667,0.0022854389882028675,,,,"{""bulge"": -0.044716378256370586, ""chord_length"": 2.27774203958738, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06895210565486953, ""fallback_reasons"": []}",-0.044716378256370586,2.27774203958738,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,13,19,reconstructed,8.732508390266357,8.732508390266357,0.0,0.06681825305475529,0.06666666666666667,0.0001515863880886259,,,,"{""bulge"": -0.03742133196759169, ""chord_length"": 2.116689014500246, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06681825305475529, ""fallback_reasons"": []}",-0.03742133196759169,2.116689014500246,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,13,20,reconstructed,0.6534707532782544,0.6534707532782544,0.0,0.06685737491588746,0.06666666666666667,0.00019070824922079455,,,,"{""bulge"": -0.023889119740076733, ""chord_length"": 1.6907150045393502, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06685737491588746, ""fallback_reasons"": []}",-0.023889119740076733,1.6907150045393502,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,14,11,reconstructed,4.500755464715553,4.500755464715553,0.0,0.08759811035989594,0.06666666666666667,0.020931443693229274,,,,"{""bulge"": -0.12123179304756994, ""chord_length"": 3.3274067160761565, ""conservative_fallback"": false, ""curvature_midpoint"": 0.08759811035989594, ""fallback_reasons"": []}",-0.12123179304756994,3.3274067160761565,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,14,20,reconstructed,4.7743512374590935,4.7743512374590935,0.0,0.06704003529830688,0.06666666666666667,0.0003733686316402113,,,,"{""bulge"": -0.09388137366070294, ""chord_length"": 3.347091570969605, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06704003529830688, ""fallback_reasons"": []}",-0.09388137366070294,3.347091570969605,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,15,11,reconstructed,3.687651066635798,3.687651066635798,0.0,1.1848090245484677,0.0,1.1848090245484677,,,,"{""bulge"": -1.0620225851037817, ""chord_length"": 2.6778589205581196, ""conservative_fallback"": false, ""curvature_midpoint"": 1.1848090245484677, ""fallback_reasons"": []}",-1.0620225851037817,2.6778589205581196,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,15,12,reconstructed,5.067727305047015,5.067727305047015,0.0,0.08457692154025441,0.0,0.08457692154025441,,,,"{""bulge"": 0.10445406661173066, ""chord_length"": 3.143270329272613, ""conservative_fallback"": false, ""curvature_midpoint"": -0.08457692154025441, ""fallback_reasons"": []}",0.10445406661173066,3.143270329272613,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,15,13,reconstructed,4.760375869853647,4.760375869853647,0.0,0.022819334085580064,0.0,0.022819334085580064,,,,"{""bulge"": -0.027859232515123098, ""chord_length"": 3.125201932350085, ""conservative_fallback"": false, ""curvature_midpoint"": 0.022819334085580064, ""fallback_reasons"": []}",-0.027859232515123098,3.125201932350085,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,15,14,reconstructed,4.453024434660392,4.453024434660392,0.0,0.007041042338281567,0.0,0.007041042338281567,,,,"{""bulge"": 0.00860617108974523, ""chord_length"": 3.1270260802400656, ""conservative_fallback"": false, ""curvature_midpoint"": -0.007041042338281567, ""fallback_reasons"": []}",0.00860617108974523,3.1270260802400656,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,15,15,reconstructed,4.145672999466569,4.145672999466569,0.0,0.005375431817046618,0.0,0.005375431817046618,,,,"{""bulge"": -0.00656913039746346, ""chord_length"": 3.1267435027542443, ""conservative_fallback"": false, ""curvature_midpoint"": 0.005375431817046618, ""fallback_reasons"": []}",-0.00656913039746346,3.1267435027542443,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,15,16,reconstructed,3.8383215642734285,3.8383215642734285,0.0,0.014470332845544066,0.0,0.014470332845544066,,,,"{""bulge"": 0.0176704864157885, ""chord_length"": 3.125575437655044, ""conservative_fallback"": false, ""curvature_midpoint"": -0.014470332845544066, ""fallback_reasons"": []}",0.0176704864157885,3.125575437655044,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,15,17,reconstructed,3.530970129079833,3.530970129079833,0.0,0.05254907443025078,0.0,0.05254907443025078,,,,"{""bulge"": -0.06454635199368597, ""chord_length"": 3.1347167823719335, ""conservative_fallback"": false, ""curvature_midpoint"": 0.05254907443025078, ""fallback_reasons"": []}",-0.06454635199368597,3.1347167823719335,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,0,32,15,18,reconstructed,3.2236186938862375,3.2236186938862375,0.0,0.20557190371952805,0.0,0.20557190371952805,,,,"{""bulge"": 0.25693437951517595, ""chord_length"": 3.1620899832464926, ""conservative_fallback"": false, ""curvature_midpoint"": -0.20557190371952805, ""fallback_reasons"": []}",0.25693437951517595,3.1620899832464926,False,[]
