method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json,bulge,chord_length,conservative_fallback,fallback_reasons_json
QUASI,QUASI (frozen Cartesian port),circles,1,128,51,61,reconstructed,0.08007114316653619,0.08007114316653619,0.0,0.44225754056940575,0.1,0.3422575405694057,,,,"{""bulge"": -0.024440648262202207, ""chord_length"": 0.6649113260218649, ""conservative_fallback"": false, ""curvature_midpoint"": 0.44225754056940575, ""fallback_reasons"": []}",-0.024440648262202207,0.6649113260218649,False,[]
QUASI,QUASI (frozen Cartesian port),circles,1,128,51,62,reconstructed,0.2300905612925752,0.2300905612925752,0.0,0.02244901891929996,0.1,0.07755098108070005,,,,"{""bulge"": -0.0017717669452277907, ""chord_length"": 0.7946019162320789, ""conservative_fallback"": false, ""curvature_midpoint"": 0.02244901891929996, ""fallback_reasons"": []}",-0.0017717669452277907,0.7946019162320789,False,[]
QUASI,QUASI (frozen Cartesian port),circles,1,128,51,63,reconstructed,0.32970465301554386,0.32970465301554386,0.0,0.121204426265469,0.1,0.021204426265468992,,,,"{""bulge"": -0.009397848533653256, ""chord_length"": 0.7875896023640858, ""conservative_fallback"": false, ""curvature_midpoint"": 0.121204426265469, ""fallback_reasons"": []}",-0.009397848533653256,0.7875896023640858,False,[]
QUASI,QUASI (frozen Cartesian port),circles,1,128,51,64,reconstructed,0.3804320909032004,0.3804320909032004,0.0,0.09436762259889923,0.1,0.0056323774011007716,,,,"{""bulge"": -0.007212633385502956, ""chord_length"": 0.7819525772426177, ""conservative_fallback"": false, ""curvature_midpoint"": 0.09436762259889923, ""fallback_reasons"": []}",-0.007212633385502956,0.7819525772426177,False,[]
QUASI,QUASI (frozen Cartesian port),circles,1,128,51,65,reconstructed,0.38322802429005254,0.38322802429005254,0.0,0.10160549992880044,0.1,0.0016054999288004357,,,,"{""bulge"": -0.007760946149074547, ""chord_length"": 0.7817064942126057, ""conservative_fallback"": false, ""curvature_midpoint"": 0.10160549992880044, ""fallback_reasons"": []}",-0.007760946149074547,0.7817064942126057,False,[]
QUASI,QUASI (frozen Cartesian port),circles,1,128,51,66,reconstructed,0.3381443649311535,0.3381443649311535,0.0,0.09967060768745817,0.1,0.00032939231254183743,,,,"{""bulge"": -0.007702252395039834, ""chord_length"": 0.7862674795460795, ""conservative_fallback"": false, ""curvature_midpoint"": 0.09967060768745817, ""fallback_reasons"": []}",-0.007702252395039834,0.7862674795460795,False,[]
QUASI,QUASI (frozen Cartesian port),circles,1,128,51,67,reconstructed,0.24433472912611087,0.24433472912611087,0.0,0.10019109155140851,0.1,0.00019109155140850653,,,,"{""bulge"": -0.007932974136832426, ""chord_length"": 0.79588158949758, ""conservative_fallback"": false, ""curvature_midpoint"": 0.10019109155140851, ""fallback_reasons"": []}",-0.007932974136832426,0.79588158949758,False,[]
QUASI,QUASI (frozen Cartesian port),circles,1,128,51,68,reconstructed,0.0999723055516073,0.0999723055516073,0.0,0.10003580682706932,0.1,3.580682706931515e-05,,,,"{""bulge"": -0.008227891451208, ""chord_length"": 0.8111693465060784, ""conservative_fallback"": false, ""curvature_midpoint"": 0.10003580682706932, ""fallback_reasons"": []}",-0.008227891451208,0.8111693465060784,False,[]
QUASI,QUASI (frozen Cartesian port),circles,1,128,51,69,reconstructed,0.0002651207723043114,0.0002651207723043114,0.0,0.10052542880186677,0.1,0.0005254288018667619,,,,"{""bulge"": -2.2556595113648762e-05, ""chord_length"": 0.042368569240369136, ""conservative_fallback"": false, ""curvature_midpoint"": 0.10052542880186677, ""fallback_reasons"": []}",-2.2556595113648762e-05,0.042368569240369136,False,[]
QUASI,QUASI (frozen Cartesian port),circles,1,128,52,58,reconstructed,0.007289427863023445,0.007289427863023445,0.0,0.7571503659882677,0.1,0.6571503659882677,,,,"{""bulge"": -0.003300853382390444, ""chord_length"": 0.18675276575109187, ""conservative_fallback"": false, ""curvature_midpoint"": 0.7571503659882677, ""fallback_reasons"": []}",-0.003300853382390444,0.18675276575109187,False,[]
