method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json,bulge,chord_length,conservative_fallback,fallback_reasons_json
QUASI,QUASI (frozen Cartesian port),zalesak,1,64,22,31,reconstructed,0.05694659834015603,0.05694659834015603,0.0,0.06151083313994618,0.06666666666666667,0.005155833526720485,,,,"{""bulge"": -0.010075898843921668, ""chord_length"": 1.1447511492056281, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06151083313994618, ""fallback_reasons"": []}",-0.010075898843921668,1.1447511492056281,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,64,22,32,reconstructed,0.14100827263110816,0.14100827263110816,0.0,0.06772008341944497,0.06666666666666667,0.0010534167527782995,,,,"{""bulge"": -0.020669806822000366, ""chord_length"": 1.562623891759031, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06772008341944497, ""fallback_reasons"": []}",-0.020669806822000366,1.562623891759031,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,64,22,33,reconstructed,0.02685684111732023,0.02685684111732023,0.0,0.0660371336983424,0.06666666666666667,0.0006295329683242701,,,,"{""bulge"": -0.004541931842012871, ""chord_length"": 0.7417732924689816, ""conservative_fallback"": false, ""curvature_midpoint"": 0.0660371336983424, ""fallback_reasons"": []}",-0.004541931842012871,0.7417732924689816,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,64,23,27,reconstructed,0.00013916960645718457,0.00013916960645719845,1.3877787807814457e-17,1.3889035817979147,0.06666666666666667,1.322236915131248,,,,"{""bulge"": 0.17355325734144908, ""chord_length"": 0.9998280787362442, ""conservative_fallback"": false, ""curvature_midpoint"": -1.3889035817979147, ""fallback_reasons"": []}",0.17355325734144908,0.9998280787362442,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,64,23,28,reconstructed,0.5861259306697058,0.5861259306697058,0.0,1.672923608621478,0.06666666666666667,1.6062569419548114,,,,"{""bulge"": 0.549484741322426, ""chord_length"": 1.6210065024167852, ""conservative_fallback"": false, ""curvature_midpoint"": -1.672923608621478, ""fallback_reasons"": []}",0.549484741322426,1.6210065024167852,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,64,23,29,reconstructed,1.506464834152453,1.506464834152453,0.0,0.2983664209479754,0.06666666666666667,0.23169975428130873,,,,"{""bulge"": -0.10885379851827867, ""chord_length"": 1.7084088614369448, ""conservative_fallback"": false, ""curvature_midpoint"": 0.2983664209479754, ""fallback_reasons"": []}",-0.10885379851827867,1.7084088614369448,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,64,23,30,reconstructed,2.1319845108895095,2.1319845108895095,0.0,0.006526626460843237,0.06666666666666667,0.060140040205823427,,,,"{""bulge"": 0.002051815145200859, ""chord_length"": 1.5858778392038084, ""conservative_fallback"": false, ""curvature_midpoint"": -0.006526626460843237, ""fallback_reasons"": []}",0.002051815145200859,1.5858778392038084,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,64,23,31,reconstructed,2.4295693259374893,2.4295693259374893,0.0,0.15623278684477024,0.06666666666666667,0.08956612017810357,,,,"{""bulge"": -0.003534117347344364, ""chord_length"": 0.4254018620545232, ""conservative_fallback"": false, ""curvature_midpoint"": 0.15623278684477024, ""fallback_reasons"": []}",-0.003534117347344364,0.4254018620545232,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,64,23,33,reconstructed,2.396033872784275,2.396033872784275,0.0,0.06684269317760863,0.06666666666666667,0.00017602651094196509,,,,"{""bulge"": -0.005785540327744632, ""chord_length"": 0.8321277134724866, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06684269317760863, ""fallback_reasons"": []}",-0.005785540327744632,0.8321277134724866,False,[]
QUASI,QUASI (frozen Cartesian port),zalesak,1,64,23,34,reconstructed,2.00257384648193,2.00257384648193,0.0,0.06674139829155983,0.06666666666666667,7.473162489315954e-05,,,,"{""bulge"": -0.021419717713862755, ""chord_length"": 1.6023383030339238, ""conservative_fallback"": false, ""curvature_midpoint"": 0.06674139829155983, ""fallback_reasons"": []}",-0.021419717713862755,1.6023383030339238,False,[]
