method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json
PLVIRA,PLVIRA,ellipses,1,128,40,53,reconstructed,0.005490117919377757,0.005490117919362651,1.5105972028806036e-14,0.028638757014024477,0.023047414050751207,0.005591342963273269,8.433106861708005e-06,True,mixed_height_parabola,"{""curvature"": 0.028638757014024477, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""parabola fit to consistent heights from both directions"", ""ghf_direction"": null, ""ghf_fit_points"": 3, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""mixed_height_parabola"", ""interval_count"": 1, ""objective"": 8.433106861708005e-06, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,54,reconstructed,0.07684187153449118,0.07684187153452761,3.642919299551295e-14,0.0228455636614176,0.022838142494400974,7.421167016626734e-06,9.870896725666575e-11,True,height_function,"{""curvature"": 0.0228455636614176, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 9.870896725666575e-11, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,55,reconstructed,0.15870170754818133,0.15870170754818197,6.38378239159465e-16,-0.35796591870011624,0.022554622092361584,0.3805205407924778,0.04617511714373229,True,plic_centroid_parabola,"{""curvature"": -0.35796591870011624, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""parabola fit to 3x3 MYC PLIC fragment centroids"", ""ghf_direction"": null, ""ghf_fit_points"": 5, ""ghf_height_points"": 2, ""ghf_independent_points"": 3, ""ghf_method"": ""plic_centroid_parabola"", ""interval_count"": 1, ""objective"": 0.04617511714373229, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,56,reconstructed,0.22954977204234228,0.2295497720423437,1.4155343563970746e-15,-0.11800854500227778,0.022304078090743387,0.14031262309302117,0.006216971356157071,True,plic_centroid_parabola,"{""curvature"": -0.11800854500227778, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""parabola fit to 3x3 MYC PLIC fragment centroids"", ""ghf_direction"": null, ""ghf_fit_points"": 6, ""ghf_height_points"": 2, ""ghf_independent_points"": 3, ""ghf_method"": ""plic_centroid_parabola"", ""interval_count"": 1, ""objective"": 0.006216971356157071, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,57,reconstructed,0.28957529400769577,0.28957529400769577,0.0,0.0031540382477480726,0.02208482872152317,0.018930790473775095,0.00011209845572764178,True,plic_centroid_parabola,"{""curvature"": 0.0031540382477480726, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""parabola fit to 3x3 MYC PLIC fragment centroids"", ""ghf_direction"": null, ""ghf_fit_points"": 5, ""ghf_height_points"": 2, ""ghf_independent_points"": 3, ""ghf_method"": ""plic_centroid_parabola"", ""interval_count"": 1, ""objective"": 0.00011209845572764178, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,58,reconstructed,0.338939780507601,0.3389397805076988,9.781064846947629e-14,0.02190161052105003,0.021895512655544267,6.097865505764327e-06,2.875592580848325e-18,True,height_function,"{""curvature"": 0.02190161052105003, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 2.875592580848325e-18, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,59,reconstructed,0.3777788706084466,0.3777788706083355,1.1113332476497817e-13,0.021740888356773114,0.02173499701810403,5.891338669083285e-06,3.887491687436347e-20,True,height_function,"{""curvature"": 0.021740888356773114, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 3.887491687436347e-20, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,60,reconstructed,0.40620384594941417,0.40620384594941217,1.9984014443252818e-15,0.021608057630050137,0.02160233154242312,5.72608762701779e-06,3.313718818356e-20,True,height_function,"{""curvature"": 0.021608057630050137, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 3.313718818356e-20, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,61,reconstructed,0.4243028386494025,0.42430283864940244,5.551115123125783e-17,0.021502348551106585,0.02149674917234515,5.599378761433904e-06,1.2328842063520359e-19,True,height_function,"{""curvature"": 0.021502348551106585, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.2328842063520359e-19, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,62,reconstructed,0.43214176798320614,0.4321417679832062,5.551115123125783e-17,0.021423164762378342,0.021417655594471206,5.509167907136875e-06,3.5885358119146184e-20,True,height_function,"{""curvature"": 0.021423164762378342, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 3.5885358119146184e-20, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,63,reconstructed,0.42976502950816664,0.42976502950782003,3.4661162828797387e-13,0.02137007525129801,0.021364621213678537,5.454037619471996e-06,2.0333521118010982e-22,True,height_function,"{""curvature"": 0.02137007525129801, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 2.0333521118010982e-22, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,64,reconstructed,0.4171959536701102,0.4171959536701102,0.0,0.02134280869043337,0.02133737553517119,5.433155262180717e-06,3.302673143060231e-17,True,height_function,"{""curvature"": 0.02134280869043337, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 3.302673143060231e-17, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,65,reconstructed,0.3944370450339153,0.3944370450337638,1.514899317101026e-13,0.021341250067930365,0.021335803819033064,5.4462488973013035e-06,3.73670803852762e-20,True,height_function,"{""curvature"": 0.021341250067930365, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 3.73670803852762e-20, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,66,reconstructed,0.3614700078928863,0.3614700078928214,6.48925357893404e-14,0.021365439532611125,0.021359945931772022,5.493600839102941e-06,1.0853856057053019e-19,True,height_function,"{""curvature"": 0.021365439532611125, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.0853856057053019e-19, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,67,reconstructed,0.31825555887033163,0.31825555887037105,3.941291737419306e-14,0.021415573433063967,0.021409997375193408,5.576057870559231e-06,2.013766680520887e-17,True,height_function,"{""curvature"": 0.021415573433063967, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 2.013766680520887e-17, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,68,reconstructed,0.26473302201296955,0.26473302201291266,5.689893001203927e-14,0.021492007587136392,0.021486312528330095,5.695058806296643e-06,3.203212195304733e-16,True,height_function,"{""curvature"": 0.021492007587136392, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 3.203212195304733e-16, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,69,reconstructed,0.20081969656610565,0.20081969656608145,2.4202861936828413e-14,0.02159526287657856,0.021589410195348938,5.852681229621959e-06,1.1818283649452884e-17,True,height_function,"{""curvature"": 0.02159526287657856, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.1818283649452884e-17, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,70,reconstructed,0.12640998187917896,0.12640998187917482,4.135580766728708e-15,0.02403358893197188,0.02171998303946169,0.0023136058925101906,1.52245291052489e-06,True,mixed_height_parabola,"{""curvature"": 0.02403358893197188, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""parabola fit to consistent heights from both directions"", ""ghf_direction"": null, ""ghf_fit_points"": 3, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""mixed_height_parabola"", ""interval_count"": 1, ""objective"": 1.52245291052489e-06, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,40,71,reconstructed,0.0414908813016317,0.0414908813016394,7.702172233337023e-15,0.027153334715589842,0.021874487073067713,0.005278847642522129,9.170727350252102e-06,True,mixed_height_parabola,"{""curvature"": 0.027153334715589842, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""parabola fit to consistent heights from both directions"", ""ghf_direction"": null, ""ghf_fit_points"": 3, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""mixed_height_parabola"", ""interval_count"": 1, ""objective"": 9.170727350252102e-06, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,41,48,reconstructed,0.0027412235061303747,0.0027412235061299237,4.510281037539698e-16,0.025367948427822362,0.02513386235890786,0.0002340860689145005,2.9100717342333773e-09,True,height_function,"{""curvature"": 0.025367948427822362, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 2.9100717342333773e-09, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,41,49,reconstructed,0.10382873370140977,0.103828733701402,7.771561172376096e-15,0.02483561193200007,0.024824838959312756,1.077297268731528e-05,9.000128496731813e-11,True,height_function,"{""curvature"": 0.02483561193200007, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 9.000128496731813e-11, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,41,50,reconstructed,0.24474195411424104,0.24474195411422953,1.1518563880485999e-14,0.02435258959439286,0.024342702672750727,9.886921642131286e-06,4.6571285451279715e-17,True,height_function,"{""curvature"": 0.02435258959439286, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 4.6571285451279715e-17, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,41,51,reconstructed,0.37318462908486116,0.3731846290848655,4.3298697960381105e-15,-0.07676705303831488,0.023905882162772212,0.1006729352010871,0.003480740604319736,True,plic_centroid_parabola,"{""curvature"": -0.07676705303831488, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""parabola fit to 3x3 MYC PLIC fragment centroids"", ""ghf_direction"": null, ""ghf_fit_points"": 5, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""plic_centroid_parabola"", ""interval_count"": 1, ""objective"": 0.003480740604319736, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,1,128,41,52,reconstructed,0.4895289646462339,0.4895289646462332,7.216449660063518e-16,-0.1454609282356107,0.023511319276782683,0.16897224751239337,0.0075513534312222075,True,plic_centroid_parabola,"{""curvature"": -0.1454609282356107, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""parabola fit to 3x3 MYC PLIC fragment centroids"", ""ghf_direction"": null, ""ghf_fit_points"": 5, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""plic_centroid_parabola"", ""interval_count"": 1, ""objective"": 0.0075513534312222075, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
