method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json
PLVIRA,PLVIRA,squares,0,128,57,59,reconstructed,0.13468914932491316,0.1346891493248988,1.4349632593280148e-14,0.1858934097623005,0.0,0.1858934097623005,0.3707915430751165,True,height_function,"{""curvature"": 0.1858934097623005, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 0.3707915430751165, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,57,60,reconstructed,0.2977463295603684,0.2977463295603685,1.1102230246251565e-16,1.2765941605356756,0.0,1.2765941605356756,0.03329857410645061,True,height_function,"{""curvature"": 1.2765941605356756, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 0.03329857410645061, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,57,61,reconstructed,0.1599045034740811,0.15990450347408114,2.7755575615628914e-17,3.376399136183553e-16,0.0,3.376399136183553e-16,1.0098775879297991e-20,True,height_function,"{""curvature"": 3.376399136183553e-16, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.0098775879297991e-20, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,57,62,reconstructed,0.0300272201941425,0.030027220194142556,5.551115123125783e-17,-4.433212065809539e-13,0.0,4.433212065809539e-13,4.051249812794521e-19,True,height_function,"{""curvature"": -4.433212065809539e-13, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 4.051249812794521e-19, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,58,59,reconstructed,0.3256628712845213,0.3256628712845214,1.1102230246251565e-16,0.1858934097623005,0.0,0.1858934097623005,0.13957884697196984,True,height_function,"{""curvature"": 0.1858934097623005, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 0.13957884697196984, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,58,62,reconstructed,0.6023870196936514,0.602387019693654,2.6645352591003757e-15,-4.433212065809539e-13,0.0,4.433212065809539e-13,4.374604913320008e-22,True,height_function,"{""curvature"": -4.433212065809539e-13, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 4.374604913320008e-22, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,58,63,reconstructed,0.494572413801734,0.49457241380173395,5.551115123125783e-17,-8.842789337668973e-13,0.0,8.842789337668973e-13,7.342243912515944e-21,True,height_function,"{""curvature"": -8.842789337668973e-13, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 7.342243912515944e-21, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,58,64,reconstructed,0.3567305877161288,0.3567305877161287,1.1102230246251565e-16,1.327262500434233e-12,0.0,1.327262500434233e-12,9.759603629859258e-17,True,height_function,"{""curvature"": 1.327262500434233e-12, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 9.759603629859258e-17, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,58,65,reconstructed,0.21888876162984158,0.21888876162984167,8.326672684688674e-17,-4.4247710679690795e-13,0.0,4.4247710679690795e-13,1.3886152785221453e-20,True,height_function,"{""curvature"": -4.4247710679690795e-13, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.3886152785221453e-20, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,58,66,reconstructed,0.08104693554378173,0.08104693554378178,5.551115123125783e-17,4.426459267537169e-13,0.0,4.426459267537169e-13,1.0657262271321184e-14,True,height_function,"{""curvature"": 4.426459267537169e-13, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.0657262271321184e-14, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,58,67,reconstructed,0.0005333664889803913,0.0005333664889790139,1.3773704399255848e-15,-4.428147467105263e-13,0.0,4.428147467105263e-13,1.5223372560939574e-16,True,height_function,"{""curvature"": -4.428147467105263e-13, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.5223372560939574e-16, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,59,59,reconstructed,0.4635046973705812,0.4635046973705811,1.1102230246251565e-16,-8.849542135937092e-13,0.0,8.849542135937092e-13,7.287275255090743e-21,True,height_function,"{""curvature"": -8.849542135937092e-13, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 7.287275255090743e-21, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,59,67,reconstructed,0.5530233054685141,0.5530233054685141,0.0,-4.428147467105263e-13,0.0,4.428147467105263e-13,1.0386108082643663e-22,True,height_function,"{""curvature"": -4.428147467105263e-13, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.0386108082643663e-22, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,59,68,reconstructed,0.41571484587143465,0.41571484587143465,0.0,0.0,0.0,0.0,7.69329603971891e-16,True,height_function,"{""curvature"": 0.0, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 7.69329603971891e-16, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,59,69,reconstructed,0.2778730197853747,0.27787301978537493,2.220446049250313e-16,1.6881995680921825e-16,0.0,1.6881995680921825e-16,1.6423027663469483e-16,True,height_function,"{""curvature"": 1.6881995680921825e-16, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.6423027663469483e-16, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,59,70,reconstructed,0.14003119369931483,0.14003119369932054,5.717648576819556e-15,0.040425827955250807,0.0,0.040425827955250807,0.0004474056893953121,True,height_function,"{""curvature"": 0.040425827955250807, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 0.0004474056893953121, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,squares,0,128,59,71,reconstructed,0.018342299135838402,0.01834229913583884,4.371503159461554e-16,0.040425827955250807,0.0,0.040425827955250807,0.09534513792145725,True,height_function,"{""curvature"": 0.040425827955250807, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 0.09534513792145725, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
