method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json
PLVIRA,PLVIRA,ellipses,2,32,6,13,reconstructed,0.09109083400380562,0.09109083400380258,3.039235529911366e-15,0.08394148746332263,0.08670234514886535,0.0027608576855427253,1.7706899083131797e-05,True,height_function,"{""curvature"": 0.08394148746332263, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.7706899083131797e-05, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,2,32,6,14,reconstructed,1.7666965664912733,1.7666965664912726,6.661338147750939e-16,0.08890233276839112,0.08785247112042964,0.0010498616479614753,2.106604984856517e-07,True,height_function,"{""curvature"": 0.08890233276839112, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 2.106604984856517e-07, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,2,32,6,15,reconstructed,1.9680437366919632,1.968043736691944,1.9095836023552692e-14,0.08136164397944948,0.08032514019558665,0.00103650378386283,2.3884316600017135e-06,True,height_function,"{""curvature"": 0.08136164397944948, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 2.3884316600017135e-06, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,2,32,6,16,reconstructed,0.27461907534666335,0.27461907534663665,2.6700863742235015e-14,0.07269368655495832,0.07069008910948368,0.002003597445474639,9.166030914670936e-05,True,mixed_height_parabola,"{""curvature"": 0.07269368655495832, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""parabola fit to consistent heights from both directions"", ""ghf_direction"": null, ""ghf_fit_points"": 3, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""mixed_height_parabola"", ""interval_count"": 1, ""objective"": 9.166030914670936e-05, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,2,32,7,12,reconstructed,2.3128311099255545,2.312831109925593,3.863576125695545e-14,0.06731502749045055,0.07037405457705889,0.0030590270866083374,7.707157977393625e-05,True,height_function,"{""curvature"": 0.06731502749045055, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 7.707157977393625e-05, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,2,32,7,13,reconstructed,8.414903395917054,8.414903395917099,4.440892098500626e-14,0.08394148746332263,0.08214102677893516,0.001800460684387467,1.302641955066763e-05,True,height_function,"{""curvature"": 0.08394148746332263, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.302641955066763e-05, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,2,32,7,16,reconstructed,9.1332409194175,9.133240919417501,1.7763568394002505e-15,0.058016046620065584,0.06348029825242,0.005464251632354422,0.0005027048479166687,True,mixed_height_parabola,"{""curvature"": 0.058016046620065584, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""parabola fit to consistent heights from both directions"", ""ghf_direction"": null, ""ghf_fit_points"": 4, ""ghf_height_points"": 4, ""ghf_independent_points"": 4, ""ghf_method"": ""mixed_height_parabola"", ""interval_count"": 1, ""objective"": 0.0005027048479166687, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,2,32,7,17,reconstructed,4.608286718388774,4.608286718388731,4.263256414560601e-14,0.04556190413744629,0.052176990121277335,0.006615085983831044,0.00044196537526505536,True,mixed_height_parabola,"{""curvature"": 0.04556190413744629, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""parabola fit to consistent heights from both directions"", ""ghf_direction"": null, ""ghf_fit_points"": 4, ""ghf_height_points"": 4, ""ghf_independent_points"": 3, ""ghf_method"": ""mixed_height_parabola"", ""interval_count"": 1, ""objective"": 0.00044196537526505536, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,2,32,7,18,reconstructed,0.12131881073004352,0.12131881073004225,1.27675647831893e-15,0.043732236169120836,0.045019031565070596,0.0012867953959497594,7.566336911683458e-06,True,mixed_height_parabola,"{""curvature"": 0.043732236169120836, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""parabola fit to consistent heights from both directions"", ""ghf_direction"": null, ""ghf_fit_points"": 4, ""ghf_height_points"": 4, ""ghf_independent_points"": 3, ""ghf_method"": ""mixed_height_parabola"", ""interval_count"": 1, ""objective"": 7.566336911683458e-06, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,ellipses,2,32,8,11,reconstructed,1.8531238774301126,1.8531238774301135,8.881784197001252e-16,0.059593754875011146,0.05322819846835861,0.0063655564066525325,0.0001318661202199706,True,height_function,"{""curvature"": 0.059593754875011146, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 0.0001318661202199706, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
