method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json
PLVIRA,PLVIRA,lines,0,128,0,64,unsupported,0.2674777814437057,,,,,,,,,"{""boundary_halo_limitation"": true, ""message"": ""PLVIRA requires a complete 3x3 target stencil""}"
PLVIRA,PLVIRA,lines,0,128,1,64,reconstructed,0.2674777814437057,0.2674777814437058,1.1102230246251565e-16,7.639755494892597e-15,0.0,7.639755494892597e-15,1.9431862766889455e-29,True,height_function,"{""curvature"": 7.639755494892597e-15, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.9431862766889455e-29, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,lines,0,128,2,64,reconstructed,0.26747778144370216,0.26747778144370093,1.2212453270876722e-15,-2.255546860396862e-14,0.0,2.255546860396862e-14,2.4679636679355795e-29,True,height_function,"{""curvature"": -2.255546860396862e-14, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 2.4679636679355795e-29, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,lines,0,128,3,64,reconstructed,0.26747778144370926,0.26747778144370826,9.992007221626409e-16,-3.637978807091713e-16,0.0,3.637978807091713e-16,2.8262482673498258e-28,True,height_function,"{""curvature"": -3.637978807091713e-16, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 2.8262482673498258e-28, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,lines,0,128,4,64,reconstructed,0.26747778144371637,0.267477781443718,1.609823385706477e-15,7.494236342608929e-14,0.0,7.494236342608929e-14,6.102116435796518e-28,True,height_function,"{""curvature"": 7.494236342608929e-14, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 6.102116435796518e-28, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,lines,0,128,5,64,reconstructed,0.26747778144368795,0.26747778144368217,5.773159728050814e-15,-1.4879333321005106e-13,0.0,1.4879333321005106e-13,4.548430231060447e-28,True,height_function,"{""curvature"": -1.4879333321005106e-13, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 4.548430231060447e-28, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,lines,0,128,6,64,reconstructed,0.2674777814437306,0.2674777814437338,3.219646771412954e-15,1.7826096154749394e-13,0.0,1.7826096154749394e-13,4.8823094462194184e-29,True,height_function,"{""curvature"": 1.7826096154749394e-13, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 4.8823094462194184e-29, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,lines,0,128,7,64,reconstructed,0.26747778144368795,0.26747778144368173,6.217248937900877e-15,-8.913048077374697e-14,0.0,8.913048077374697e-14,2.626050160746706e-27,True,height_function,"{""curvature"": -8.913048077374697e-14, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 2.626050160746706e-27, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,lines,0,128,8,64,reconstructed,0.26747778144368795,0.2674777814436797,8.271161533457416e-15,-1.1896190699189901e-13,0.0,1.1896190699189901e-13,4.67731038145093e-27,True,height_function,"{""curvature"": -1.1896190699189901e-13, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 4.67731038145093e-27, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,lines,0,128,9,64,reconstructed,0.2674777814437448,0.267477781443749,4.218847493575595e-15,2.3792381398379803e-13,0.0,2.3792381398379803e-13,9.630266019518383e-29,True,height_function,"{""curvature"": 2.3792381398379803e-13, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""y"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 9.630266019518383e-29, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
