method,variant,benchmark,case_index,cells_per_side,cell_x,cell_y,status,target_phase_area,reconstructed_phase_area,absolute_area_residual,curvature_estimate,true_curvature,curvature_absolute_error,objective,optimizer_success,ghf_method,diagnostics_json
PLVIRA,PLVIRA,zalesak,2,128,45,61,reconstructed,0.020363046169273424,0.020363046169271162,2.2620794126737565e-15,0.06673616430842971,0.06666666666666667,6.949764176304718e-05,3.3423498326760427e-12,True,height_function,"{""curvature"": 0.06673616430842971, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 3.3423498326760427e-12, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,zalesak,2,128,45,62,reconstructed,0.08994955345437905,0.08994955345435608,2.2967738821932926e-14,0.06673526706044693,0.06666666666666667,6.86003937802604e-05,4.7669280838830624e-11,True,height_function,"{""curvature"": 0.06673526706044693, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 4.7669280838830624e-11, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,zalesak,2,128,45,63,reconstructed,0.13260113530863027,0.13260113530863024,2.7755575615628914e-17,0.06673476408546694,0.06666666666666667,6.809741880027531e-05,7.476170576908537e-16,True,height_function,"{""curvature"": 0.06673476408546694, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 7.476170576908537e-16, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,zalesak,2,128,45,64,reconstructed,0.14333974866107635,0.1433397486610764,5.551115123125783e-17,0.06673463833230718,0.06666666666666667,6.797166564051493e-05,7.928978786443231e-19,True,height_function,"{""curvature"": 0.06673463833230718, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 7.928978786443231e-19, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,zalesak,2,128,45,65,reconstructed,0.12225337672686276,0.12225337672675611,1.066507993030541e-13,0.06673488559685549,0.06666666666666667,6.821893018882363e-05,5.850245331635342e-15,True,height_function,"{""curvature"": 0.06673488559685549, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 5.850245331635342e-15, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,zalesak,2,128,45,66,reconstructed,0.06916894705386234,0.06916894705383998,2.235711615838909e-14,0.06673551416715717,0.06666666666666667,6.884750049050703e-05,1.62004679507503e-11,True,height_function,"{""curvature"": 0.06673551416715717, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.62004679507503e-11, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,zalesak,2,128,45,67,reconstructed,0.005683546773082692,0.005683546773078259,4.4330858428587305e-15,0.06673654552862664,0.06666666666666667,6.987886195997106e-05,3.158656221899888e-12,True,height_function,"{""curvature"": 0.06673654552862664, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 3.158656221899888e-12, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,zalesak,2,128,46,57,reconstructed,0.022202706338594776,0.0222027063385936,1.1761425167122752e-15,0.06674461346185541,0.06666666666666667,7.794679518874359e-05,2.7449142460753807e-11,True,height_function,"{""curvature"": 0.06674461346185541, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 2.7449142460753807e-11, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,zalesak,2,128,46,58,reconstructed,0.1991374434488904,0.19913744344888748,2.914335439641036e-15,0.06674162640168978,0.06666666666666667,7.495973502311126e-05,5.2679747368449776e-11,True,height_function,"{""curvature"": 0.06674162640168978, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 5.2679747368449776e-11, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,zalesak,2,128,46,59,reconstructed,0.3759164562269763,0.37591645622698217,5.88418203051333e-15,0.06673928438520428,0.06666666666666667,7.261771853761534e-05,5.182302927009925e-15,True,height_function,"{""curvature"": 0.06673928438520428, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 5.182302927009925e-15, ""optimizer_message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,zalesak,2,128,46,60,reconstructed,0.5175687636079473,0.5175687636079489,1.5543122344752192e-15,0.06673748721468709,0.06666666666666667,7.082054802041993e-05,1.8935587116823254e-11,True,height_function,"{""curvature"": 0.06673748721468709, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.8935587116823254e-11, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,zalesak,2,128,46,61,reconstructed,0.6050208348159698,0.6050208348159729,3.1086244689504383e-15,0.06673616430842971,0.06666666666666667,6.949764176304718e-05,1.6607835632195968e-12,True,height_function,"{""curvature"": 0.06673616430842971, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 1.6607835632195968e-12, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
PLVIRA,PLVIRA,zalesak,2,128,46,67,reconstructed,0.5883131540274231,0.5883131540274235,3.3306690738754696e-16,0.06673654552862664,0.06666666666666667,6.987886195997106e-05,3.859084418281964e-12,True,height_function,"{""curvature"": 0.06673654552862664, ""curvature_source"": ""cartesian-ghf"", ""ghf_diagnostic"": ""complete three-column height function"", ""ghf_direction"": ""x"", ""ghf_fit_points"": 0, ""ghf_height_points"": 3, ""ghf_independent_points"": 3, ""ghf_method"": ""height_function"", ""interval_count"": 1, ""objective"": 3.859084418281964e-12, ""optimizer_message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""optimizer_success"": true}"
