benchmark,sweep,cases,max_update_displacement_median,max_update_displacement_q25,max_update_displacement_q75,max_net_endpoint_displacement_median,max_net_endpoint_displacement_q25,max_net_endpoint_displacement_q75,max_two_sweep_endpoint_displacement_median,max_two_sweep_endpoint_displacement_q25,max_two_sweep_endpoint_displacement_q75,max_c1_mismatch_after_median,max_c1_mismatch_after_q25,max_c1_mismatch_after_q75,max_area_residual_median,max_area_residual_q25,max_area_residual_q75,misses_median,misses_total,root_branch_switches_median,root_branch_switches_total,multiple_root_updates_median,multiple_root_updates_total
circles,24,5,6.394954010779941e-10,5.915979511827985e-11,1.4457923573629738e-09,6.394955676114478e-10,5.915978817938594e-11,1.445791042442579e-09,3.7374263683886966e-09,9.247713705917704e-11,5.223313337410218e-09,0.0003650719599146091,7.327084743448959e-09,0.006033773508609096,0.0,0.0,2.7755575615628914e-17,3.0,11,0.0,0,18.0,94
circles,25,5,1.3974368537339465e-10,5.91630910928842e-11,5.556783765764406e-10,1.397424398419389e-10,5.915978817938594e-11,5.556799465011864e-10,7.180389616223692e-10,2.361133510930813e-11,2.0014709889437654e-09,0.0003650719691262367,7.323733053015115e-09,0.006033773508609096,0.0,0.0,2.7755575615628914e-17,3.0,11,0.0,0,18.0,94
circles,26,5,5.915979511827985e-11,1.3467178761050747e-11,1.8465268376843813e-10,5.915978817938594e-11,1.3464784842653899e-11,1.8465584616933484e-10,1.397424398419389e-10,1.9106494164589094e-11,7.403357926705212e-10,0.0003650719599146091,7.317985542202556e-09,0.006033773508609096,0.0,0.0,2.7755575615628914e-17,3.0,11,0.0,0,18.0,94
circles,27,4,1.0361850266704664e-10,5.644164606175006e-11,3.4763632944523337e-10,1.0361844715589541e-10,5.643840950142476e-11,3.476383625411472e-10,1.9050361288464046e-10,1.1105782959930366e-10,8.592753175662438e-10,0.00018253964330821088,6.413695291184868e-09,0.0017822473539969516,0.0,0.0,2.7755575615628914e-17,1.5,8,0.0,0,18.5,77
circles,28,4,1.511999293130062e-10,5.3401337171687935e-11,2.824224578160117e-10,1.5119994145607052e-10,5.340083930605033e-11,2.824229738962458e-10,1.9158363784299581e-10,6.183320522268332e-11,5.621156873303335e-10,0.00018253963870239708,6.412604659728522e-09,0.0017822473470882308,0.0,0.0,2.7755575615628914e-17,1.5,8,0.0,0,18.5,77
circles,29,4,2.5044853343980655e-11,1.3863286603757463e-11,4.188303349972333e-11,2.504663143554353e-11,1.3864465131518955e-11,4.1882941559379105e-11,1.411386563177075e-10,2.589395364793745e-11,2.885478522784979e-10,0.00018253964330821088,6.4123514688404415e-09,0.0017822473539969516,0.0,0.0,2.7755575615628914e-17,1.5,8,0.0,0,18.5,77
circles,30,4,3.140736368895114e-11,2.5760177411321417e-11,4.1884421278504114e-11,3.140598892059643e-11,2.5758950528143032e-11,4.1882941559379105e-11,1.2320811038080137e-11,8.627765168967017e-12,1.56141766183282e-11,0.00018253963870239708,6.417940503016769e-09,0.0017822473470882308,0.0,0.0,2.7755575615628914e-17,1.5,8,0.0,0,18.5,77
circles,31,4,2.6055112928302648e-11,1.5357203356214377e-11,4.188303349972333e-11,2.6055602120322874e-11,1.5356604876615165e-11,4.1882941559379105e-11,6.362910198731697e-12,2.957634137601417e-12,1.6624923659946944e-11,0.00018253964330821088,6.4180347597639914e-09,0.0017822473539969516,0.0,0.0,2.7755575615628914e-17,1.5,8,0.0,0,18.5,77
circles,32,4,2.1554025925185627e-11,6.754622902671592e-12,4.1884421278504114e-11,2.155431388928264e-11,6.757261417078553e-12,4.1882941559379105e-11,7.087663789206999e-12,0.0,1.637445734559151e-11,0.00018253963870239708,6.4180347597639914e-09,0.0017822473470882308,0.0,0.0,2.7755575615628914e-17,1.5,8,0.0,0,18.5,77
circles,33,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,34,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,35,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,36,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,37,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,38,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,39,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,40,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,41,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,42,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,43,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,44,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,45,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,46,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,47,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,48,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,49,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,50,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,51,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,52,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,53,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,54,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,55,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,56,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,57,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,58,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,59,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,60,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,61,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,62,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,63,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,64,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,65,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,66,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,67,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,68,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,69,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,70,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,71,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,72,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,73,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,74,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,75,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,76,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,77,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,78,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,79,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,80,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,81,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,82,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,83,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,84,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,85,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,86,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,87,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,88,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,89,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,90,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,91,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,92,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,93,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,94,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,95,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,96,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,97,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,98,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,99,2,4.764305269744362e-11,4.188303349972333e-11,5.340307189516391e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253964330821088,9.1273480399198e-05,0.0002738058062172238,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
circles,100,2,4.7642879225096024e-11,4.1884421278504114e-11,5.3401337171687935e-11,4.764189043271472e-11,4.1882941559379105e-11,5.340083930605033e-11,0.0,0.0,0.0,0.00018253963870239708,9.12734780962911e-05,0.0002738057993085031,0.0,0.0,0.0,1.5,3,0.0,0,18.5,37
ellipses,1,5,1.1662568359521286,1.160442878747224,1.3965015234181706,1.166256835952126,1.1604428787472258,1.39650152341817,0.0,0.0,0.0,0.8790966400017293,0.8647887230118199,0.9230474127394372,1.1102230246251565e-16,0.0,1.1102230246251565e-16,4.0,19,0.0,0,35.0,186
ellipses,2,5,0.42829396318120483,0.42241308935911087,1.1820380880348453,0.42829396318120416,0.4224130893591109,1.1820380880348438,1.0213192510228595,0.9999560508856042,1.1754285333256718,0.8578978318834654,0.40148244157780766,0.9232328914836718,1.1102230246251565e-16,3.577867169202165e-18,1.1102230246251565e-16,2.0,17,2.0,8,42.0,207
ellipses,3,5,0.3442005020629189,0.27535587713450127,1.1141787389952311,0.3442005020629182,0.27535587713450127,1.114178738995232,0.9965023015826091,0.8378375859719256,1.111468979802737,0.7219661570459,0.49051310226296413,0.8573863222238166,1.1102230246251565e-16,1.1102230246251565e-16,2.220446049250313e-16,1.0,15,1.0,4,42.0,212
ellipses,4,5,0.03150390346419443,0.02930343378222209,0.13757511980739376,0.0315039034641984,0.02930343378221778,0.13757511980739423,0.32675599667085464,0.26356834942194496,0.9766036191878378,0.33914210689540575,0.09551950604144441,0.8572857369628524,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,1.0,16,0.0,2,42.0,217
ellipses,5,5,0.010627569627577431,0.01010442211843085,0.018850311829301386,0.010627569627580158,0.010104422118430989,0.018850311829300637,0.03836225112296887,0.03059381159421548,0.12680052078489368,0.13589855627788722,0.07048170373279161,0.8572659332764055,2.220446049250313e-16,3.3176586478056436e-17,2.220446049250313e-16,2.0,14,0.0,1,43.0,219
ellipses,6,5,0.005421637633020587,0.002339249699681231,0.032064586156006075,0.005421637633020282,0.0023392496996876844,0.03206458615600383,0.01778200673420116,0.011966844988847924,0.2809717790720967,0.07045529185950236,0.05658692392563298,0.8541392820050413,1.1102230246251565e-16,1.0299920638612292e-17,1.1102230246251565e-16,2.0,14,0.0,1,43.0,218
ellipses,7,5,0.01094029842914103,0.010676132439464778,0.13717924910773413,0.010940298429140682,0.01067613243946397,0.1371792491077315,0.03511024363228188,0.010940298429140682,0.7284452776859283,0.5045333892299475,0.010052603306573276,0.8541392110522535,1.1102230246251565e-16,1.1102230246251565e-16,2.220446049250313e-16,2.0,12,0.0,1,43.0,219
